session_id,user_id,post_id,creator_id,referrer_platform,utm_source,utm_medium,utm_campaign,utm_content,landing_page,session_start_ts,device,country,city,ip_anonymized,pageviews,bounce,time_on_site_sec,clicked_signup,gclid
SNJ917AQH,U31E4ZT0M,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-12T22:43:00.948604+00:00Z,iOS,GB,London,192.0.2.246,1,False,102,False,
SQIVLVKCM,UDU7D8WAL,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/pricing,13/04/2025 00:34,iOS,United Kingdom,Leeds,192.0.2.178,2,False,27,False,
S8S9CRM5B,UACXP1GV1,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,1744531666589,iOS,GB,Manchester,192.0.2.115,5,False,12,True,
SGTWFYE4M,UQTW6D3OM,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,12/04/2025 12:46,Android,GB,Dublin,192.0.2.52,1,False,83,True,
SVOO3O4UU,U771QVOHD,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/,2025-04-12 11:49:10,iOS,GB,Glasgow,192.0.2.217,1,False,69,True,
SY0AW2DBO,U6FUGLWCR,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-11 11:44:57,iOS,GB,Birmingham,192.0.2.194,1,False,42,False,
SJ0U0YQL1,UL48XG2WW,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/,2025-04-12T11:37:16.533153+00:00Z,iOS,GB,Birmingham,192.0.2.150,4,False,11,False,
SDV0C5J8J,UTHQTHMDD,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/,2025-04-12T13:06:59.888589+00:00Z,iOS,GB,Glasgow,192.0.2.229,1,False,46,False,GRBQS6MRBP9
SW5JCO0VQ,URQNEZPGX,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,11/04/2025 14:49,Android,GB,Manchester,192.0.2.194,1,False,55,False,
SZA2SODIT,ULIOZFQGI,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12T19:10:29.084409+00:00Z,iOS,GB,Madrid,192.0.2.140,1,True,8,False,
SI04ZOT3S,U9CVEQC70,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,1744484019382,Android,GB,Manchester,192.0.2.157,1,True,8,False,
SX9EOVG7A,UEC2G1JCW,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/pricing,1744519537314,Desktop,GB,Manchester,192.0.2.152,1,False,106,True,
S1JY1G1E0,UNBUYT69L,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,1744370598302,Desktop,GB,Dublin,192.0.2.226,1,False,25,False,
SE8C8R8LO,U15I52XX8,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12 19:42:12,Desktop,GB,Dublin,192.0.2.227,1,True,0,False,
SS5KI67DL,UC95BH7T5,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,12/04/2025 03:02,Android,GB,Glasgow,192.0.2.204,3,False,31,False,
SN3SO7KTU,UL1Y8KCC4,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-11 10:49:44,Android,GB,Leeds,192.0.2.212,1,False,85,True,GD02LETFDOH
SD6QPZJPY,U5WNR7MDM,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-11 15:38:52,iOS,GB,Leeds,192.0.2.205,3,False,20,False,
SHYJCNP89,UYFR4F98O,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-13 08:47:40,iOS,IE,Glasgow,192.0.2.26,3,False,0,False,
S2EG5KTVP,UDUVOH127,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/,11/04/2025 10:51,iOS,GB,Dublin,192.0.2.234,1,False,56,False,
SDV3BON7X,UTJJC3FGS,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-11 13:26:10,iOS,IE,London,192.0.2.150,1,False,21,False,GSCDEV4EWHE
SI03V7IT0,UGPENYOLL,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-11T10:49:28.684916+00:00Z,Android,GB,London,192.0.2.155,3,False,32,False,
SK1S9CF8T,UX53VLX9M,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12T07:37:33.538515+00:00Z,Android,United Kingdom,Leeds,192.0.2.129,1,False,51,True,
S210V2OZ0,UC8ACO1RA,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12 11:39:41,Desktop,GB,Birmingham,192.0.2.224,2,False,13,False,
SITXDJKVF,UWXNZZ9B4,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-13 10:15:02,Android,GB,Birmingham,192.0.2.124,1,False,39,False,G0GFD3210AA
S6EUXYXWQ,UZAMYZ6QC,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-12T18:45:14.186811+00:00Z,iOS,GB,Madrid,192.0.2.84,1,False,38,False,
SO9OCSENN,UK0A280EE,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/blog/creator-stories,2025-04-11T21:26:35.570693+00:00Z,iOS,GB,Leeds,192.0.2.203,3,False,53,False,
SSK9ZFHM4,UQQCMKZHA,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,13/04/2025 02:31,Android,GB,Dublin,192.0.2.99,2,False,45,False,
SUNU2SLEN,UT8WF0YWI,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/pricing,2025-04-13T05:23:23.540471+00:00Z,Android,United Kingdom,London,192.0.2.163,3,False,10,False,
SX1F9MR00,UN02OKKJM,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12 20:13:56,Android,GB,Glasgow,192.0.2.9,4,False,51,True,
SCIJ368W4,UMYR62VLO,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12 13:41:45,iOS,United Kingdom,Birmingham,192.0.2.3,1,False,70,False,
SMHHF7TWF,UXA4MZTPS,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-13 00:38:49,iOS,GB,London,192.0.2.73,1,True,8,False,
SGG0TMWEY,U9BZD2KX0,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/pricing,2025-04-12 17:05:38,iOS,GB,Leeds,192.0.2.52,2,False,8,False,
SJ38D86W8,UZ5FKFLXS,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-13 03:42:22,iOS,GB,Birmingham,192.0.2.19,1,False,77,True,
SGX55NFN6,UXL23OOYK,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-13T05:17:26.862462+00:00Z,Desktop,GB,Madrid,192.0.2.240,1,True,10,False,
ST01A6J3Y,UP1X7K9PU,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-11 20:13:03,iOS,GB,Manchester,192.0.2.79,1,False,46,False,
SWP40YKDZ,UU6AI8TX2,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-11 14:51:14,Android,ES,Birmingham,192.0.2.214,2,False,16,False,
SPXCS340Y,UF2626X54,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/pricing,2025-04-13 08:44:47,iOS,GB,Glasgow,192.0.2.72,1,False,99,True,
S2049YH82,UXNCZ6I07,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/,2025-04-12 01:45:01,Android,GB,Manchester,192.0.2.80,1,False,30,False,G3FZQCVPEPB
S2YVOHSQQ,USDRY3N7R,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/pricing,2025-04-13 08:26:48,Android,IE,London,192.0.2.79,1,False,55,False,
S2V61ESLU,UU3D877W9,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,12/04/2025 10:49,iOS,ES,Manchester,192.0.2.117,4,False,0,False,
S1ZQ1KLB7,U2DTQIAMY,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-13 00:53:33,Android,GB,Leeds,192.0.2.241,2,False,10,False,G4PAKAD12L9
S3BAB8G26,UA5LGPIH8,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/,2025-04-11 17:13:00,iOS,GB,Madrid,192.0.2.216,3,False,66,True,
SW8P2ZQPF,UBR94YCJM,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/pricing,2025-04-13 04:35:22,Desktop,GB,Leeds,192.0.2.245,3,False,23,False,
SDH9IMEJO,UGPENYOLL,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/pricing,2025-04-12 04:46:25,iOS,GB,Manchester,192.0.2.156,3,False,43,False,
SZNJEBNJC,U61OHIFJJ,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12 21:54:54,iOS,GB,Dublin,192.0.2.214,4,False,78,True,
SC3G04LGD,UHZJWWVAN,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,13/04/2025 06:59,iOS,GB,Madrid,192.0.2.245,4,False,12,False,
SHC27GLOO,U1Q6YQNJ3,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/pricing,2025-04-11 16:36:15,Desktop,ES,Dublin,192.0.2.18,3,False,3,False,GXTUS0C7F0W
S7NJT3CED,U3K79ZU3L,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-11T17:19:55.566533+00:00Z,Android,IE,Glasgow,192.0.2.170,3,False,45,False,GWUBGT8TBQX
SBKLPBABQ,UX53VLX9M,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/pricing,2025-04-12T09:15:44.635461+00:00Z,Android,GB,London,192.0.2.237,1,False,35,False,
S72ZPHI7D,U85MKW6CO,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,1744533610521,iOS,GB,London,192.0.2.156,3,False,50,False,
SH0G0IUTD,U4AOL20K4,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-13 04:24:59,iOS,IE,London,192.0.2.161,2,False,20,False,
S1I0N2E54,U72J6KJ9Z,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-11T16:43:40.170499+00:00Z,Desktop,GB,Birmingham,192.0.2.140,1,True,10,False,
S45GRYU73,UXLP24M5F,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12T15:15:42.954575+00:00Z,Desktop,GB,Dublin,192.0.2.82,1,False,60,True,
S1XNZBRW5,UWJ493TCG,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12T16:09:43.097019+00:00Z,iOS,GB,Madrid,192.0.2.124,3,False,20,True,
SV2UIHQ4D,UK7J629IX,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-12T13:02:46.045967+00:00Z,iOS,GB,Leeds,192.0.2.25,1,True,9,False,
S5EH18A8H,UHLWL9EM4,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-11 23:38:36,iOS,GB,Birmingham,192.0.2.174,1,False,92,False,
S3L3Q1285,U2WIZYPZL,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12T11:19:52.782256+00:00Z,Desktop,GB,Dublin,192.0.2.124,2,False,62,False,GP0DFROLZQX
SNRHK6JED,UZBPH38NK,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,11/04/2025 20:33,iOS,GB,Manchester,192.0.2.55,1,False,54,True,
SSWP0E696,UPLIR1APF,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/,13/04/2025 07:07,iOS,GB,Madrid,192.0.2.60,3,False,120,True,
SV60K3CG5,U6T5FOBBS,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,11/04/2025 17:47,Android,GB,London,192.0.2.106,3,False,24,False,
SMOAOFQIP,U7Q0DZOPX,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/pricing,1744404095408,Desktop,IE,London,192.0.2.216,1,False,34,False,
S4B47FQLQ,UHVZITTLC,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/blog/creator-stories,2025-04-12 07:58:36,iOS,ES,Madrid,192.0.2.64,1,False,64,True,
SAEYJ71QR,UWDEQXMZC,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/pricing,2025-04-12 06:44:11,Android,IE,Birmingham,192.0.2.54,2,False,21,False,
S9IVTP0K3,UAJ1CKIPN,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,12/04/2025 00:57,Android,GB,Birmingham,192.0.2.89,3,False,31,False,
SYA5CVRAS,U0868GTUL,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12T19:07:31.594763+00:00Z,Desktop,IE,Dublin,192.0.2.251,2,False,15,False,
S7F9FDX55,UH9908HZV,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,1744433243795,Android,GB,Madrid,192.0.2.202,2,False,13,False,
SMW84VUCC,UKL5065NL,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-12 17:59:31,Android,GB,Birmingham,192.0.2.61,1,False,68,True,
STTKUSS5T,U4KTOJFNR,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/blog/creator-stories,12/04/2025 04:38,Android,GB,Birmingham,192.0.2.102,6,False,63,True,
S1J94SYF6,UA5NZWWFU,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-11 12:31:40,Android,GB,Leeds,192.0.2.83,1,False,44,False,GC2XXOXD6N8
S7BGPKJGM,UK7J629IX,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12 10:40:36,Android,GB,Madrid,192.0.2.229,1,False,53,False,
SIFYHR69S,U4UK6SSC4,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12T23:40:56.720398+00:00Z,Android,IE,Manchester,192.0.2.227,1,False,15,False,
S8V96IIZH,UJ6A60VOQ,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/pricing,12/04/2025 13:48,iOS,United Kingdom,Dublin,192.0.2.32,1,False,39,False,
SZIDOYF3T,UZ0GEXMLQ,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/,2025-04-12T08:31:50.283223+00:00Z,Android,GB,Leeds,192.0.2.94,1,False,45,False,
SC61YJ61N,UJF5WKJ65,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12T06:44:32.390922+00:00Z,iOS,GB,Madrid,192.0.2.170,1,True,97,False,
S2QEC8KCV,UJQSMIN38,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,1744539115291,iOS,GB,Birmingham,192.0.2.121,3,False,32,False,
SO4KF19FW,UCBUXRQJE,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12T12:58:02.008576+00:00Z,iOS,IE,Birmingham,192.0.2.64,2,False,116,True,
SU57RYXBP,UR4RWS1MZ,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-13T05:34:12.026548+00:00Z,Android,GB,Manchester,192.0.2.12,2,False,7,False,
SFT8LS3ZJ,U4I1ZJ3DC,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12 20:00:29,Android,GB,Birmingham,192.0.2.24,1,False,48,False,
SJER6O0WS,U2JOSGO1G,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-12 03:41:35,Android,GB,Dublin,192.0.2.151,2,False,82,False,
SM1CD1J48,UWM6589BV,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12 15:35:43,Android,GB,Glasgow,192.0.2.207,1,False,33,False,
S3WF3S8F6,URFE04L9T,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,1744368583968,iOS,GB,Madrid,192.0.2.167,1,False,58,True,
S6FL3BY6H,U9OCF72SF,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-13 10:13:39,Android,GB,Birmingham,192.0.2.27,2,False,27,False,
SABSRRD92,UQQZ69X2O,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-11 12:19:10,iOS,GB,Birmingham,192.0.2.16,3,False,7,False,
SU5IXZSGQ,UFFWOH8XX,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-13 05:33:16,Android,GB,Leeds,192.0.2.177,1,False,24,False,
SRXMLEWYC,UXNPOWY1Y,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-12T17:24:45.448019+00:00Z,iOS,GB,Madrid,192.0.2.203,1,False,70,True,
S6NGHC0S5,UXDIKDMFJ,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12T16:13:08.170592+00:00Z,iOS,IE,Madrid,192.0.2.195,1,False,63,False,
SG7VK5CL0,UO88NCUF4,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/blog/creator-stories,11/04/2025 22:09,iOS,GB,Leeds,192.0.2.14,2,False,121,True,
SZYOU265P,UIQ6KY81T,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-11 16:32:17,iOS,GB,Manchester,192.0.2.252,1,False,55,False,
SOBOSPBJL,UU1YREIF7,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-13 07:10:26,Android,IE,Dublin,192.0.2.96,3,False,22,False,G6VKYVKKHYJ
SH0T4ZFKO,ULU7TXWIZ,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/,2025-04-12 00:46:31,iOS,ES,Dublin,192.0.2.104,1,False,47,False,
SBDMKVX6E,UEYZDZOTK,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12T22:05:28.987267+00:00Z,Android,GB,Dublin,192.0.2.102,2,False,15,False,
SDE66FWLT,US8L8V6AU,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,1744459660130,Desktop,GB,Leeds,192.0.2.12,1,False,12,False,
SNQJVQW66,UV7TSHMBQ,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-11 23:38:04,iOS,GB,Glasgow,192.0.2.164,3,False,5,False,
SBBXDWRZG,UCVIOPEY4,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/,2025-04-13 04:17:20,Android,GB,London,192.0.2.88,1,True,9,False,
SZYRDX3GC,UJTJYZ6LK,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12T21:09:46.254493+00:00Z,Desktop,GB,Glasgow,192.0.2.87,1,True,7,False,
SFG6XUM5X,U0G4PEZVZ,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-13 08:56:37,Desktop,GB,Manchester,192.0.2.228,1,False,26,False,
SK9AXYAI2,UFUMVPGP8,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-12 20:44:02,Desktop,GB,Manchester,192.0.2.219,1,False,61,False,
SCLANK8ZH,UK6A4J2MK,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-11 11:25:32,Android,IE,Dublin,192.0.2.174,2,False,42,False,
SM4JXLD9S,UW8XDD1WD,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/,2025-04-12 01:56:10,iOS,United Kingdom,Glasgow,192.0.2.1,1,False,35,False,
SRAKGKQEI,UI49NVC43,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-11 23:32:49,Android,GB,Glasgow,192.0.2.88,1,False,37,True,
SBJ8Q8IE5,UBRAJSTME,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,1744526473521,iOS,ES,Dublin,192.0.2.123,1,False,84,True,
S0S09URIR,UDA48BB8T,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,12/04/2025 13:54,iOS,GB,Manchester,192.0.2.38,3,False,31,False,
S5Z9GIRWG,UWXBGLHC3,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12 01:38:59,Android,IE,London,192.0.2.29,1,False,27,False,
SYPTLFW49,U3BK14FHS,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,12/04/2025 16:06,iOS,ES,London,192.0.2.211,1,False,109,True,
S0OC3QKF9,UEEBMYB5C,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/blog/creator-stories,11/04/2025 17:17,Android,IE,Glasgow,192.0.2.2,1,False,57,False,
S4H7DUKM2,UURN32P7H,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,11/04/2025 23:19,iOS,IE,Leeds,192.0.2.169,1,False,69,True,
SRZLQ3AQ0,U9PJYZGHR,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12T08:30:20.953219+00:00Z,iOS,IE,Birmingham,192.0.2.121,2,False,78,False,
SEKBZI7PD,U40HHOAF3,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12 07:33:29,Android,United Kingdom,Dublin,192.0.2.9,2,False,12,False,
S806D0ZY4,UFA2L9LSA,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-11 19:29:05,iOS,ES,Manchester,192.0.2.209,1,False,25,False,
SBBL30Y40,UPNZ8MSBC,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-11T17:02:10.624936+00:00Z,iOS,GB,Glasgow,192.0.2.26,2,False,90,False,
SXEXZAVWC,UAY1OELS9,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/,1744428558054,Android,United Kingdom,Leeds,192.0.2.36,1,False,73,False,G4HAOX78E6H
S7FMWEXJB,UK141RTRO,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12 09:58:16,iOS,GB,Manchester,192.0.2.46,1,False,23,True,
SZG7QIHUH,U7RJJMCDT,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12T13:23:22.891170+00:00Z,iOS,GB,Manchester,192.0.2.227,1,False,42,False,
SK4M55AKL,UQDTUIBBO,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-12T06:11:54.278108+00:00Z,Android,GB,London,192.0.2.41,2,False,129,True,
SVQOA8PLD,U9WS52E2L,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-13 06:08:28,Desktop,GB,Glasgow,192.0.2.140,3,False,14,False,
SJ4WEPP02,UWMCKG78F,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-12 22:39:43,iOS,IE,Dublin,192.0.2.50,1,False,46,True,
SJ8M4VSNS,URY238SWO,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12 18:14:58,Android,GB,Madrid,192.0.2.186,2,False,24,False,
SPTC18AY6,UP967RRIU,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-12 16:47:51,iOS,GB,Leeds,192.0.2.92,1,False,108,True,
S65LYDA1M,USZH9MV4Z,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12T15:01:24.590809+00:00Z,iOS,United Kingdom,London,192.0.2.219,5,False,61,False,
SJDWPOVR9,UT2WS5JQH,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,2025-04-13 07:33:10,iOS,GB,Madrid,192.0.2.187,2,False,45,False,
SW67HA0AQ,UOIZO3G3J,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-11 11:26:40,Android,GB,Glasgow,192.0.2.171,1,False,31,False,
SJ4FPD0CO,UDUQGM5PG,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12 23:45:01,Android,GB,Glasgow,192.0.2.211,2,False,40,False,
SNK1E1VVL,UO57PP6AZ,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/,12/04/2025 01:57,Android,United Kingdom,Glasgow,192.0.2.108,1,False,94,True,
STRIPCFVE,UDBRX723S,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/pricing,2025-04-13T10:01:16.945413+00:00Z,Desktop,GB,Dublin,192.0.2.127,1,False,30,False,
S9OTB0IOR,UJ0U3GR76,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/features/tap-to-pay,1744491417724,Android,GB,Dublin,192.0.2.40,1,False,14,False,
SKJMD30K1,U2NX9CP2Y,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-11 15:15:55,iOS,GB,Leeds,192.0.2.114,2,False,39,False,
SXGQO1H1A,UQS3ZOT3N,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/blog/creator-stories,2025-04-13T03:11:53.442673+00:00Z,iOS,United Kingdom,Manchester,192.0.2.141,3,False,64,True,
SZUQNEJWW,UAETRTUKF,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-11 12:00:18,iOS,GB,Glasgow,192.0.2.178,2,False,42,False,
SMF4CQBK0,UZWUYC4LM,PSU16PWSS,C001,TikTok,TikTok,ugc,growth,PSU16PWSS,/signup,2025-04-12 13:38:48,iOS,GB,Leeds,192.0.2.215,2,False,3,False,
